rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
85,"spotify:track:4cG7HUWYHBV6R6tHn1gxrl","Riton, Nightcrawlers, Mufasa & Hypeman, Dopamine","Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit","Ministry of Sound Recordings",3,80,382,"77626"
86,"spotify:track:22skzmqfdWrjJylampe0kt","Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Ray Dalton","Can't Hold Us (feat. Ray Dalton)","Macklemore",20,85,510,"76634"
87,"spotify:track:0pA0BVXTONNqSldC9FdiaU","Ufo361, Pashanim","allein allein","ADS THC",1,90,68,"75713"
88,"spotify:track:1F80MEkZA9yTlpMQp9dhht","Tinlicker, Helsloot","Because You Move Me","B1 Recordings",11,91,257,"75191"
89,"spotify:track:6OufwUcCqo81guU2jAlDVP","Shouse","Love Tonight - Edit","Hell Beach",7,87,260,"75094"
90,"spotify:track:0BtIXZTbb0cczvMEvZILDJ","Selmon, Bausa","Molly (feat. Bausa)","diggiduwaist",5,92,54,"74667"
91,"spotify:track:0lQ2obtzmAsJu9xk3D6FqH","Pascal Letoublon, Leony","Friendships (Lost My Love)","Virgin",28,99,181,"74552"
92,"spotify:track:1DIXPcTDzTj8ZMHt3PDt8p","Coolio, L.V.","Gangsta's Paradise","Tommy Boy Music, LLC",75,89,343,"74536"
93,"spotify:track:3ZDXLSUZpKx8pspNBOdVr5","RAF Camora, Ahmad Amin","Vergesse nie die Street","Indipendenza",19,93,176,"74008"
94,"spotify:track:6GomT970rCOkKAyyrwJeZi","Öwnboss, Sevek","Move Your Body","Musical Freedom",85,96,16,"73344"
95,"spotify:track:5BAzwB9m2eQLfav9TtTQmQ","KC Rebell","Mogli","Rebell Army",3,94,47,"73110"
96,"spotify:track:1IC0sKKupJ5WnnK5EgCrau","Michael Patrick Kelly","Blurry Eyes","Columbia Local",74,107,42,"72046"
97,"spotify:track:3AVXwaOGCEL8cmBecfcsFJ","Charlie Puth","Light Switch","Atlantic Records",59,102,40,"71942"
98,"spotify:track:6hw1Sy9wZ8UCxYGdpKrU6M","Apache 207","Roller","Four Music Local",1,97,919,"71935"
99,"spotify:track:5JBtWpLoGO62gb5vax505b","Purple Disco Machine, Eyelar","Dopamine","Sweat It Out",48,103,131,"71595"
100,"spotify:track:3vySEUpD0tc801F2WZDLYw","Tyga, Doja Cat","Freaky Deaky","Kemosabe / RCA Records / Last Kings Music / EMPIRE",100,117,2,"70858"
101,"spotify:track:5F3sqL2deoeV2kr8Vn9H4V","Dardan, Nimo","B.I.B.O.","Hypnotize Entertainment",2,100,172,"70846"
102,"spotify:track:1MaHA5ObykZAOLz4dqVTv6","Samra, Anonym, BOJAN","MVP","Cataleya Edition",2,88,12,"70776"
103,"spotify:track:5aYQ6eeE2qIDI4Nkp3P4DP","ART","Rubinroter Wein","23HOURS",10,105,75,"70560"
104,"spotify:track:6EtKlIQmGPB9SX8UjDJG5s","Labrinth","Formula","Masterworks",76,106,41,"70367"
105,"spotify:track:6LtHYDgYHRCHoKK3snfr2w","Labrinth, Zendaya","I’m Tired (with Zendaya) - Bonus Track","Columbia",105,-1,1,"70124"
106,"spotify:track:7iL6o9tox1zgHpKUfh9vuC","50 Cent","In Da Club","Shady Records",59,98,23,"70123"
107,"spotify:track:4KtPp86zt3I56xQxtdcpfC","AK AUSSERKONTROLLE","In Kauf","XY Records",22,81,5,"70097"
108,"spotify:track:7gIOmimvjeQqookDmLKOrK","Pietro Lombardi","Vorbei","Polydor",1,114,33,"69917"
109,"spotify:track:01I8aPBUJIMzCtHsCVvmq5","Luciano","SUVs","URBAN",1,109,88,"69644"
110,"spotify:track:6Dy1jexKYriXAVG6evyUTJ","Joel Corry, Jax Jones, Charli XCX, Saweetie","OUT OUT (feat. Charli XCX & Saweetie)","Atlantic Records UK",13,111,199,"68931"
111,"spotify:track:6I3mqTwhRpn34SLVafSH7G","Justin Bieber","Ghost","RBMG/Def Jam",60,118,136,"68403"
112,"spotify:track:4n4iqZr6YRJJGykyBzTk66","ART","Nebel","23HOURS",9,112,33,"68170"
113,"spotify:track:5UFbfXuj4TjirzmcvTFBBy","CRO","Bad Chick","BMG Rights Management",94,104,29,"67885"
114,"spotify:track:5Z7J2Au61uO7K1ZPNG1eTv","Endzone, TM","61 Grad","2Live Entertainment",12,95,180,"67791"
115,"spotify:track:1SC5rEoYDGUK4NfG82494W","Lil Nas X","MONTERO (Call Me By Your Name)","Columbia",1,110,340,"67752"
116,"spotify:track:6f3Slt0GbA2bPZlz0aIFXN","Tiësto","The Business","Atlantic Records",3,115,496,"67692"
117,"spotify:track:3Wrjm47oTz2sjIgck11l5e","Måneskin","Beggin'","RCA Records Label",1,113,275,"67507"
118,"spotify:track:2KnLkZ3z7PO3kgVGHGqDpD","Shawn Mendes","It'll Be Okay","Shawn Mendes LP4-5 PS/ Island",30,126,89,"67311"
119,"spotify:track:05Mp2UJulSttxQ4E6hQPH3","Bonez MC, RAF Camora, Maxwell","Ohne mein Team","UME - Global Clearing House",8,116,1679,"66145"
120,"spotify:track:6a3kNt1UlUOapDKmEr3JzZ","Bausa, Apache 207","Madonna","WM Germany",1,119,374,"65685"
121,"spotify:track:71iG5iUUojGR0J6qDyTBql","Kontra K","Social Media","Letzte Wölfe",6,108,12,"65551"
122,"spotify:track:5TWILNgPPsX8Vweesc88zH","Samo104","Fuck Love","Samo104",33,155,292,"65092"
123,"spotify:track:27XMmSWSOXJ7eVb40tH93T","347aidan","MEMORIES!","Columbia",81,120,118,"64676"
124,"spotify:track:2pLeoBNJiGlbZkyf84z5hJ","01099, Gustav, Zachi, AVO","Durstlöscher","01099",12,166,279,"64546"
125,"spotify:track:60a0Rd6pjrkxjPbaKzXjfq","Linkin Park","In the End","Warner Records",10,127,1155,"64374"
126,"spotify:track:2t16D9V5FmmRAJjsSpwvZf","Labrinth","When I R.I.P.","Masterworks",76,125,28,"64238"
127,"spotify:track:2vQ5HpRpn8S2qlrZbLsaFr","Zovayan","Hell","zovayan",127,129,3,"63660"
128,"spotify:track:52xJxFP6TqMuO4Yt0eOkMz","Carolina Gaitán - La Gaita, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz, Encanto - Cast","We Don't Talk About Bruno","Walt Disney Records",59,121,59,"62605"
129,"spotify:track:3rIl1xa1Bzsp5zMkd0CT2Z","LEA","Wenn Du mich lässt","Sony Music/Treppenhaus Records",20,158,191,"62244"
130,"spotify:track:5ZRBKoqwnYnH2QfVlf4bWH","RAF Camora, Juju","Wenn du mich siehst","Indipendenza",1,141,188,"61708"
131,"spotify:track:7Jnnsir5gWEOgEouBjkFH1","O.G.","Fliegen","Epic/DOPE",82,122,49,"61604"
132,"spotify:track:2wFSzqRuZ6PhLlwuxHUvCA","Provinz, Nina Chuba","Zorn & Liebe","Provinz",23,147,19,"61429"
133,"spotify:track:4zj6uiKQ4oZh5Cgww2wEtx","Gzuz, Bonez MC","Wenn ich will","187 Strassenbande",1,133,54,"61363"
