rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
182,"spotify:track:5rb9QrpfcKFHM1EUbSIurX","Usher, Lil Jon, Ludacris","Yeah! (feat. Lil Jon & Ludacris)","LaFace Records",88,114,228,"29687"
183,"spotify:track:3gdewACMIVMEWVbyb8O9sY","Elton John","Rocket Man (I Think It's Going To Be A Long, Long Time)","EMI",72,170,490,"29662"
184,"spotify:track:6Jrdb6CFOJEGaHjaa6c4WR","BoyWithUke, blackbear","IDGAF (with blackbear)","Republic Records",63,-1,40,"29587"
185,"spotify:track:5lAnYvAIkSDNXqfo7DyFUm","Doja Cat","Ain't Shit","Kemosabe Records/RCA Records",9,179,175,"29517"
186,"spotify:track:1GjbTNFImFrjFsNdleDe78","INXS","Never Tear Us Apart","Petrol Records",50,189,96,"29405"
187,"spotify:track:0wXuerDYiBnERgIpbb3JBR","Childish Gambino","Redbone","Glassnote Entertainment Group LLC",13,-1,793,"29402"
188,"spotify:track:3pudQCMnsFGwOElTZmuml8","Aitch, Ashanti","Baby","Capitol",98,-1,41,"29372"
189,"spotify:track:1fDsrQ23eTAVFElUMaf38X","Don McLean","American Pie","Capitol Records",171,178,13,"29360"
190,"spotify:track:4EWCNWgDS8707fNSZ1oaA5","Kanye West","Heartless","Roc-A-Fella",130,-1,54,"29341"
191,"spotify:track:2SiXAy7TuUkycRVbbWDEpo","AC/DC","You Shook Me All Night Long","Columbia",77,171,291,"29332"
192,"spotify:track:0W7brFokN6QtGRNp32RCQP","Arz","Alone With You","Capitol",31,-1,171,"29281"
193,"spotify:track:2vXKRlJBXyOcvZYTdNeckS","Gesaffelstein, The Weeknd","Lost in the Fire (feat. The Weeknd)","Columbia",13,-1,190,"29274"
194,"spotify:track:5Ohxk2dO5COHF1krpoPigN","Harry Styles","Sign of the Times","Columbia",9,-1,189,"29269"
195,"spotify:track:7aZiDdufBX2Ek8OUuxK0IQ","Hilltop Hoods","The Nosebleed Section","Universal Music Australia Pty. Ltd.",90,195,228,"29267"
196,"spotify:track:4cG7HUWYHBV6R6tHn1gxrl","Riton, Nightcrawlers, Mufasa & Hypeman, Dopamine","Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit","Ministry of Sound Recordings",3,117,431,"29245"
197,"spotify:track:1ZdhOMWyFR8Iv9eylMGYg2","Labrinth","Mount Everest","Syco Music",32,-1,76,"29244"
198,"spotify:track:7fBv7CLKzipRk6EC6TWHOB","The Weeknd","The Hills","Universal Republic Records",94,-1,56,"29224"
199,"spotify:track:6E90gq0KO6FYZVOXx8kCcC","Masked Wolf","Astronaut In The Ocean","Elektra (NEK)",3,191,444,"29207"
200,"spotify:track:6fxVffaTuwjgEk5h9QyRjy","Ed Sheeran","Photograph","Atlantic Records UK",55,-1,791,"29203"
