rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
106,"spotify:track:4pt5fDVTg5GhEvEtlz9dKk","Måneskin","I WANNA BE YOUR SLAVE","RCA Records Label",2,150,222,"66083"
107,"spotify:track:2GYHyAoLWpkxLVa4oYTVko","Stromae","Alors on danse - Radio Edit","Universal Music Distributed Labels",81,81,14,"65781"
108,"spotify:track:1BHgWnOYgtAHhMZU73co1D","KASIMIR1441, badmómzjay, WILDBWOYS","Ohne Dich","Bis Es Klappt Records",1,105,344,"65581"
109,"spotify:track:4bHsxqR3GMrXTxEPLuK5ue","Journey","Don't Stop Believin'","Columbia",109,159,73,"65002"
110,"spotify:track:4jPy3l0RUwlUI9T5XHBW2m","24kGoldn, iann dior","Mood (feat. iann dior)","Records/Columbia",1,123,483,"64966"
111,"spotify:track:5T8EDUDqKcs6OSOwEsfqG7","Queen","Don't Stop Me Now - Remastered 2011","EMI",74,118,85,"64442"
112,"spotify:track:0zLCBJZSiELJf02ucPP9wb","SAINt JHN, Imanbek","Roses - Imanbek Remix","Columbia/B1 Recordings",3,82,713,"64255"
113,"spotify:track:2dWNKXTs5z7Iu1g0kYh4Xe","Becky Hill, Topic","My Heart Goes (La Di Da) (feat. Topic)","Polydor Records",72,72,69,"64003"
114,"spotify:track:3TBM6MTbOYjMOdovPZOyh0","Kurdo","Weisse TN Sneakers","ALMAZ",65,-1,13,"63844"
115,"spotify:track:0Z17Mfpa69QNWdu8z6AA9c","Julien Bam, Joon Kim","Piraten Style","vincentleemusic.com",69,-1,5,"62930"
116,"spotify:track:2pPO9YecZimmuVQfIzfV6U","Ofenbach, Lagique","Wasted Love (feat. Lagique)","Elektra France",10,68,308,"62403"
117,"spotify:track:6i7zAdNhzUN2k1HcrBxPHG","Ofenbach, Quarterhead, Norma Jean Martine","Head Shoulders Knees & Toes (feat. Norma Jean Martine)","Elektra France",4,51,468,"62290"
118,"spotify:track:2YyIZVbxDKCWolKTcbdp6B","Helene Fischer","Null auf 100","Polydor",55,128,68,"61901"
119,"spotify:track:3vkQ5DAB1qQMYO4Mr9zJN6","ABBA","Gimme! Gimme! Gimme! (A Man After Midnight)","Polar Music International AB",119,121,6,"61747"
120,"spotify:track:60a0Rd6pjrkxjPbaKzXjfq","Linkin Park","In the End","Warner Records",10,-1,1096,"61366"
121,"spotify:track:51S7lhJk6AHiFg0PhJupfz","01099, Gustav, Zachi, AVO","Durstlöscher","01099",12,-1,228,"61358"
122,"spotify:track:2U1pn0GKVajE9tg2ug4U6T","Katja Krasavice, Marwin Balsters","Narben","Katja Krasavice/WM Germany",89,134,3,"61321"
123,"spotify:track:2XEwnFyQhDBHq6rFEaAOQj","Matthias Reim","Verdammt Ich lieb' dich","Electrola",123,174,5,"61291"
124,"spotify:track:5ChkMS8OtdzJeqyybCc9R5","Michael Jackson","Billie Jean","Epic/Legacy",69,154,12,"61028"
125,"spotify:track:2a1o6ZejUi8U3wzzOtCOYw","Lucenzo, Big Ali","Vem Dancar Kuduro","Universal Music Distributed Labels",91,139,26,"60542"
126,"spotify:track:0k2GOhqsrxDTAbFFSdNJjT","Sean Paul","Temperature","Atlantic Records",122,122,2,"60540"
127,"spotify:track:4356Typ82hUiFAynbLYbPn","Usher, Pitbull","DJ Got Us Fallin' In Love (feat. Pitbull)","LaFace Records",92,92,3,"60443"
128,"spotify:track:6N1EjQjnvhOjFrF6oUmGPa","Bryan Adams","Summer Of '69","A&M",114,131,72,"60415"
129,"spotify:track:0GjEhVFGZW8afUYGChu3Rr","ABBA","Dancing Queen","Polar Music International AB",108,108,5,"60060"
130,"spotify:track:2IHaGyfxNoFPLJnaEg4GTs","Haddaway","What Is Love - 7"" Mix","Coconut Music",86,86,3,"59942"
131,"spotify:track:7ySUcLPVX7KudhnmNcgY2D","Rihanna","S&M","Def Jam Recordings",58,58,2,"59719"
132,"spotify:track:2374M0fQpWi3dLnB54qaLX","TOTO","Africa","Columbia",114,178,216,"59561"
133,"spotify:track:7toCqux0Ln42OttYYyds4k","01099, Gustav","Frisch","01099",21,151,321,"59104"
134,"spotify:track:3rIl1xa1Bzsp5zMkd0CT2Z","LEA","Wenn Du mich lässt","Sony Music/Treppenhaus Records",20,-1,132,"59050"
135,"spotify:track:5iddrTFG7zJ4g9UkgpPxJv","Samra","Schockstarre","Cataleya Edition",2,-1,34,"58921"
136,"spotify:track:5D2mYZuzcgjpchVY1pmTPh","50 Cent, Olivia","Candy Shop","Aftermath/Shady",101,146,4,"58725"
137,"spotify:track:2f8Hc0w7BpDtzwoa6BHKec","Udo Jürgens","Griechischer Wein","Ariola",137,-1,1,"58571"
138,"spotify:track:46lyJh9GYmWsHez3EsvmAx","VINAI, VAMERO","Rise Up (feat. Vamero)","Spinnin' Records",27,74,311,"58450"
139,"spotify:track:5QO79kh1waicV47BqGRL3g","The Weeknd","Save Your Tears","Republic Records",5,196,344,"58353"
140,"spotify:track:4u7EnebtmKWzUH433cf5Qv","Queen","Bohemian Rhapsody - Remastered 2011","EMI",69,-1,189,"58185"
141,"spotify:track:5FsV0biZgb8tmQtau5LxKz","RAF Camora","Guapa","Indipendenza",1,-1,83,"57949"
142,"spotify:track:6x4tKaOzfNJpEJHySoiJcs","Lou Bega","Mambo No. 5 (a Little Bit of...)","Vorsicht Musik",103,103,6,"57749"
143,"spotify:track:7iL6o9tox1zgHpKUfh9vuC","50 Cent","In Da Club","Shady Records",123,164,5,"57744"
144,"spotify:track:3vaBHxfz5WPBLLPt1hTUvI","Culcha Candela","Hamma! - Single Edit","Sony Music/CULCHA SOUND",105,147,6,"57619"
145,"spotify:track:3ZFTkvIE7kyPt6Nu3PEa7V","Shakira, Wyclef Jean","Hips Don't Lie (feat. Wyclef Jean)","Epic",83,119,7,"57615"
146,"spotify:track:5Y9LhJOI0QtJLO7xaUz4Dk","CRO","500 PS","Urban",14,-1,13,"57608"
147,"spotify:track:0HPD5WQqrq7wPWR7P7Dw1i","Kesha","TiK ToK","RCA Records Label",112,137,5,"57199"
