rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
87,"spotify:track:25BJRpLBe3i6d8okphoRAm","DISH//","猫 〜THE FIRST TAKE ver.〜","Sony Music Labels Inc.",6,84,608,"32844"
88,"spotify:track:2028QNsVTmp5IF7UK4ZnaE","Shota Shimizu","花束のかわりにメロディーを","Sony Music Labels Inc.",66,97,920,"32633"
89,"spotify:track:0v3iUTe5rskRsxbUhboRlT","Saucy Dog","Itsuka","MASH A&R",73,98,597,"32524"
90,"spotify:track:7xfPyBgb9om8iUooItxHl8","HIRAIDAI","Buddy","avex trax",51,88,215,"32439"
91,"spotify:track:0qMip0B2D4ePEjBJvAtYre","LiSA","紅蓮華","Sony Music Labels Inc.",5,87,803,"32289"
92,"spotify:track:3dbLT62Cvs46Ju7a8gpr36","aespa","Savage","SM Entertainment",78,92,88,"31939"
93,"spotify:track:4FMz2RFrbDGzJO7K4D0vS3","back number","HAPPY BIRTHDAY","Universal Music LLC",61,89,448,"31775"
94,"spotify:track:5gh0y6ZmuppQvoPbAGkeE2","Aimyon","Till I Know What Love Is (I'm Never Gonna Die)","WM Japan",52,108,238,"31724"
95,"spotify:track:0ve9Tpz8Yw0I4eXhWsy21o","[Alexandros]","ワタリドリ","Universal Music LLC",5,83,1827,"31573"
96,"spotify:track:3JzAKk0CpUlgzS1mPqzBwk","Shota Shimizu, Taka","Curtain Call","Sony Music Labels Inc.",51,91,179,"31552"
97,"spotify:track:7G4rZHIBiXJNFmLYXtWCPm","Saucy Dog","Ah,Mou.","A-Sketch",61,90,16,"31317"
98,"spotify:track:1k1zTwX433BlwP6FLOPBpD","BUMP OF CHICKEN","なないろ","Toy's Factory",65,128,89,"30822"
99,"spotify:track:4IfrM44LofE9bSs6TDZS49","Tani Yuuki","W / X / Y","Valley Records",99,115,7,"30675"
100,"spotify:track:5hVAQTNarrb3lmWqg9Ens4","Lilas Ikuta","Answer","幾田りら",72,96,269,"30440"
101,"spotify:track:24SMQ3rO4edaTk9ySaMTqI","YOASOBI, ミドリーズ","ツバメ (feat. ミドリーズ)","YOASOBI",60,94,68,"30300"
102,"spotify:track:3UHPGOkUcE4hE7sqBF4Snt","BTS","Film out","Universal Music LLC",6,82,276,"30244"
103,"spotify:track:096qZRdXPOyvb5OP8NI7pw","natsumi, 和ぬか","イージーゲーム","natsumi",81,110,131,"29792"
104,"spotify:track:7znz9Gm1qXs5wOXwOGQqZR","Eve","Aisai","TOY'S FACTORY",86,95,30,"29624"
105,"spotify:track:398dL22bDbKbAmiOnPaq7o","YOASOBI","たぶん","YOASOBI",17,93,531,"29513"
106,"spotify:track:0nW1Aes1arNyR1fzEKXS2m","P丸様｡","シル・ヴ・プレジデント","STPR Records",73,112,247,"29143"
107,"spotify:track:18gB0d6DaRPvrQBbl7WEuk","Vaundy","Tokimeki","SDR Inc.",52,117,102,"28985"
108,"spotify:track:1MwOfRqCALxvx9keUhGCdV","back number","黄色","Universal Music LLC",19,100,97,"28897"
109,"spotify:track:5MUb136to9lnJLfIy5FZKI","YOASOBI","優しい彗星","YOASOBI",52,107,347,"28508"
