rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
49,"spotify:track:4TGwERXRlyQtBdggYTHo6j","Tiago PZK, LIT killah, Maria Becerra, Nicki Nicole","Entre Nosotros (Remix) [con Nicki Nicole]","WEA Latina",7,49,55,"112735"
50,"spotify:track:6b2HYgqcK9mvktt4GxAu72","Justin Quiles, Chimbala, Zion & Lennox","Loco","WEA Latina",3,50,292,"109016"
51,"spotify:track:4gzsuuZypVbxs0Af1LSZyB","Tainy, Bad Bunny, Julieta Venegas","Lo Siento BB:/ (with Bad Bunny & Julieta Venegas)","Neon16",3,51,148,"97586"
52,"spotify:track:4OwhwvKESFtuu06dTgct7i","Marc Seguí, Rauw Alejandro, Pol Granch","Tiroteo - Remix","WEA Latina",6,52,334,"93941"
53,"spotify:track:4FjkjrvfbB3C4eUqWlw3vB","Rvfv, Pablo Mas","Mami","NASTU MUSIC",53,58,20,"92317"
54,"spotify:track:1HhNoOuqm1a5MXYEgAFl8o","Imagine Dragons, JID, Arcane, League of Legends","Enemy (with JID) - from the series Arcane League of Legends","Kid Ina Korner / Interscope",35,54,119,"91994"
55,"spotify:track:5hYRabCQuFZN8yVCQsSeyF","Nicky Jam","Ojos Rojos","Sony Music Latin",51,55,33,"91931"
56,"spotify:track:7rglLriMNBPAyuJOMGwi39","Elton John, Dua Lipa, PNAU","Cold Heart - PNAU Remix","EMI",33,57,177,"91218"
57,"spotify:track:4MzXwWMhyBbmu6hOcLVD49","Bad Bunny, Jhay Cortez","DÁKITI","Rimas Entertainment LLC",1,53,488,"91137"
58,"spotify:track:5ddFjrPG8NgQQ6xlOQIVd2","C. Tangana, Niño de Elche, La Húngara","Tú Me Dejaste De Querer","Sony Music Entertainment",1,56,482,"89149"
59,"spotify:track:0bxzF2Kyql0pQ58Mymztue","Morad","Cuando Ella Sale","M.D.L.R",17,59,131,"88432"
60,"spotify:track:655JkvIwu2rDCaD1hPf04g","Sebastian Yatra, Myke Towers","Pareja Del Año","UMLE - Latino",1,63,320,"87085"
61,"spotify:track:2YZDh5CecWx0qlFiTvqVQ9","Justin Quiles","Colorín Colorado","WEA Latina",10,62,194,"86530"
62,"spotify:track:2J3oaXTqKjGGHCOQLeBnBA","ROSALÍA","SAOKO","Columbia",2,61,26,"86151"
63,"spotify:track:1z5TNHJ4WP2ftKhRpqdoNY","Bad Gyal","Nueva York (Tot*)","Bad Gyal Aftercluv/Interscope",7,60,96,"86002"
64,"spotify:track:6ynErSDSlxqsxg0D3LJ8sK","Daviles de Novelda","Flamenco y Bachata","Sony Music Entertainment",2,64,373,"85249"
65,"spotify:track:3SK45LddxlEkzI8OWO9Eyo","C. Tangana, Gipsy Kings, Nicolás Reyes, Tonino Baliardo","Ingobernable","Sony Music Entertainment",2,66,369,"84204"
66,"spotify:track:02MWAaffLxlfxAUY7c5dvx","Glass Animals","Heat Waves","Polydor Records",37,65,178,"84198"
67,"spotify:track:23E53f3C9SJ9MqBh1f6hEw","Álvaro De Luna","Juramento eterno de sal","WM Spain",15,68,481,"83455"
68,"spotify:track:1kG7gfH4HDUlDht0VZYkiP","Nil Moliner","Libertad","WM Spain",29,72,301,"82898"
69,"spotify:track:4Z8HZSApeddaRM2ovivUj4","Rauw Alejandro","La Old Skul","Sony Music Latin/Duars Entertainment",28,67,250,"82395"
70,"spotify:track:5PjdY0CKGZdEuoNab3yDmX","The Kid LAROI, Justin Bieber","STAY (with Justin Bieber)","Columbia",17,69,236,"80896"
71,"spotify:track:0cOa970mzTWAxKtltpkpLc","TINI, Maria Becerra","Miénteme","Sony Music Latin",3,70,306,"80534"
72,"spotify:track:4f5TKGvkD4TkTjr61GKNAG","Central Cee, Rondodasosa, Freeze corleone, Baby Gang, A2 Anti, Morad, Beny Jr, ASHE 22","Eurovision (feat. Rondodasosa, Baby Gang, A2 Anti, Morad, Beny Jr, Ashe 22 & Freeze corleone)","Central Cee",72,170,2,"79946"
73,"spotify:track:2KcNrONbZ0hvBPjvrDO2tx","Myke Towers","ALMAS GEMELAS","WEA Latina",10,71,222,"79457"
74,"spotify:track:1CMPYloogotoC6z9n9wdQT","Fabbio, Omar Montes, Lennis Rodriguez, Chus Santana","Diablita Remix","Zamara Music S.L.",11,73,236,"78565"
75,"spotify:track:1uw6eHdMtRlX6MtiZVJYB9","Galvan Real, Raul Camacho","La Magia","Galvan Real",75,128,129,"77020"
76,"spotify:track:5Fj753yCLyWL699hiiCgoJ","Nathy Peluso","EMERGENCIA - Presented by PlayStation, Horizon Forbidden West","Sony Music Entertainment",55,78,12,"76268"
77,"spotify:track:5nZ7DPFgkSueMjpaVZf3wz","Jc La Nevula, Atomic Otro Way","Búscate Otro","WK Records",5,75,191,"76000"
78,"spotify:track:6D2TCm4nf5nxAcdGJ7w3QP","J Balvin, Maria Becerra","Qué Más Pues?","Sueños Globales, LLC",2,76,278,"75406"
79,"spotify:track:7EzMotErPHP0TJ2Gv987q7","Manuel Carrasco","FUE","Universal Music Spain S.L.",47,86,19,"74954"
80,"spotify:track:1kjs5eR4DMzyB0gm1Z8waV","Trueno","DANCE CRIP","©️ Ⓟ 2022 Sur Capital Records ™️ ( por Tierra Agencia SRL )",2,74,104,"74877"
81,"spotify:track:7iHHlCbsFou5DZSW5HCPfs","Boza, Lunay, Lenny Tavárez, Juhn, Beéle","Ella - Remix","Sony Music Latin",51,79,121,"74791"
82,"spotify:track:4knc1Fp3kbuq8bH2byOvLu","Camilo, Evaluna Montaner","Índigo","Sony Music Latin",8,85,139,"72966"
83,"spotify:track:4fouWK6XVHhzl78KzQ1UjL","GAYLE","abcdefu","Atlantic/Arthouse Records",31,81,104,"72157"
84,"spotify:track:2rDZhKnPaPG054ExZ6nXUS","Ryan Castro","Jordan","King Records",84,84,11,"72127"
