rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
41,"spotify:track:1kjs5eR4DMzyB0gm1Z8waV","Trueno","DANCE CRIP","©️ Ⓟ 2022 Sur Capital Records ™️ ( por Tierra Agencia SRL )",3,40,165,"106838"
42,"spotify:track:0cOa970mzTWAxKtltpkpLc","TINI, Maria Becerra","Miénteme","Sony Music Latin",1,36,368,"106560"
43,"spotify:track:7dSZ6zGTQx66c2GF91xCrb","KAROL G","PROVENZA","UMLE - Latino",43,44,10,"103030"
44,"spotify:track:1PmKfNsHxPdMaHP496myD3","Salastkbron","TURROMANTIKO","WM Argentina",23,47,97,"102762"
45,"spotify:track:1p22yVi9e8DT6BEUvOZ0TL","Emilia, Rusherking","De Enero a Diciembre","Sony Music Latin",12,39,137,"102086"
46,"spotify:track:261Jxss9utRCMg11TWEU8M","LIT killah, De La Ghetto, L-Gante","KU'","WEA Latina",36,45,24,"101967"
47,"spotify:track:1GYJpuLq41vEVKXiHGEY9j","Emilia, Duki","como si no importara","Sony Music Latin",1,46,292,"95276"
48,"spotify:track:7iXJg4IUyrWont5YSQrbKP","Reik, Maria Becerra","Los Tragos","Sony Music México",27,48,158,"84548"
49,"spotify:track:6ylDpki1VpIsc525KC1ojF","Sebastian Yatra","Tacones Rojos","UMLE - Latino",19,49,192,"81195"
50,"spotify:track:5gJuYaon5zaZahQyAd0LVx","Rusherking, Tiago PZK","NOW","Fifty One",7,50,87,"79553"
51,"spotify:track:1ZI1nMfnnfFhdIyIKv5Igv","Kaleb Di Masi, Salastkbron, Alejo Isakk, Omar Varela","P rreo","Wapeo",45,53,64,"76145"
52,"spotify:track:4S1KxKOfMg8SbH97TxYqPY","Kaleb Di Masi, Ecko, Cazzu, Brray, Alan Gomez, DJ Tao","Matatan - Remix","UMLE - Latino",41,54,52,"73638"
53,"spotify:track:5j3wzSS6z80VEs71O0gysC","Kaleb Di Masi, Omar Varela","Hace Calor","Wapeo",5,56,140,"72225"
54,"spotify:track:5TMLavqGRKNxgzMBrVpC9R","zzoilo, Aitana","Mon Amour - Remix","Universal Music Spain S.L.",24,51,227,"70585"
55,"spotify:track:79pz16ngfYU2iZV0dvj3QU","La K'onga","Te perdiste mi amor","Leader Music",55,71,160,"68142"
56,"spotify:track:4gzsuuZypVbxs0Af1LSZyB","Tainy, Bad Bunny, Julieta Venegas","Lo Siento BB:/ (with Bad Bunny & Julieta Venegas)","Neon16",18,55,209,"67566"
