rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
62,"spotify:track:6Dy1jexKYriXAVG6evyUTJ","Joel Corry, Jax Jones, Charli XCX, Saweetie","OUT OUT (feat. Charli XCX & Saweetie)","Atlantic Records UK",45,86,102,"51649"
63,"spotify:track:2Vmf6V7IQAVZlUcjE2FbDc","La Bottine Souriante","La ziguezon","Les Productions Mille-Pattes",63,69,6,"51584"
64,"spotify:track:2gpWyfu7eZ01zzncHpxOtA","Swedish House Mafia, The Weeknd","Moth To A Flame (with The Weeknd)","Republic Records",2,56,70,"50600"
65,"spotify:track:22skzmqfdWrjJylampe0kt","Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Ray Dalton","Can't Hold Us (feat. Ray Dalton)","Macklemore",57,122,23,"50534"
66,"spotify:track:18vXApRmJSgQ6wG2ll9AOg","Polo G","RAPSTAR","Columbia",1,59,266,"50000"
67,"spotify:track:0W6I02J9xcqK8MtSeosEXb","Doja Cat","Get Into It (Yuh)","Kemosabe Records/RCA Records",21,65,165,"49973"
68,"spotify:track:0RiRZpuVRbi7oqRdSMwhQY","Post Malone, Swae Lee","Sunflower - Spider-Man: Into the Spider-Verse","Republic Records",1,54,1168,"49794"
69,"spotify:track:5wANPM4fQCJwkGd4rN57mH","Olivia Rodrigo","drivers license","Olivia Rodrigo PS",1,49,357,"49312"
70,"spotify:track:3vkQ5DAB1qQMYO4Mr9zJN6","ABBA","Gimme! Gimme! Gimme! (A Man After Midnight)","Polar Music International AB",70,170,2,"48639"
71,"spotify:track:6M3PsepEj5gyJoIi7Xvr7u","The Weeknd","Take My Breath - Single Version","XO / Republic Records",3,73,146,"48270"
72,"spotify:track:40iJIUlhi6renaREYGeIDS","Drake, Travis Scott","Fair Trade (with Travis Scott)","OVO",1,60,120,"47792"
73,"spotify:track:2gam98EZKrF9XuOkU13ApN","Nelly Furtado, Timbaland","Promiscuous","Mosley / Geffen",73,144,29,"47479"
74,"spotify:track:2QjOHCTQ1Jl3zawyYOpxh6","The Neighbourhood","Sweater Weather","Columbia",39,51,458,"47328"
75,"spotify:track:2PpruBYCo4H7WOBJ7Q2EwM","Outkast","Hey Ya!","Arista",47,183,7,"47317"
76,"spotify:track:29TPjc8wxfz4XMn21O7VsZ","Playboi Carti","Sky","AWGE/Interscope Records",49,80,94,"47266"
77,"spotify:track:4qu63nuBpdn0qHUHuObEj1","Marshmello, Jonas Brothers","Leave Before You Love Me (with Jonas Brothers)","Republic Records",21,71,219,"47045"
78,"spotify:track:0k4d5YPDr1r7FX77VdqWez","Doja Cat, The Weeknd","You Right","Kemosabe Records/RCA Records",4,61,189,"46708"
